Year,CH,10,#,High,Artist
1990,3,-,1,19,Joy Division
1990,3,-,1,19,Reef
1990,3,-,1,19,Radiohead
1990,3,-,1,19,The Bluetones
1990,5,-,2,20,Ace Of Base
1990,10,-,1,20,Amy Grant
1990,6,-,1,20,Terence Trent D'Arby
1990,6,-,1,20,D:Ream
1990,5,-,1,20,Luther Vandross
1990,5,-,1,20,Crescendo
1990,4,-,1,20,Radiohead
1990,4,-,1,20,Barry White
1990,4,-,1,20,Barry White
1990,5,-,1,20,Berri
1990,4,-,1,20,Paul Weller
1990,3,-,1,20,Moist
1990,3,-,1,20,Haddaway
1990,3,-,1,20,Supergrass
1990,3,-,1,20,House Of Pain
1990,3,-,1,20,Jodeci
1990,3,-,1,20,Smashing Pumpkins
1990,3,-,1,20,The Cranberries
1990,3,-,1,20,Prince
1990,3,-,1,20,Erasure
1990,5,-,1,21,Whigfield
1990,5,-,1,21,Whigfield
1990,4,-,1,21,Del Amitri
1990,4,-,1,21,Shampoo
1990,4,-,1,21,New Order
1990,5,-,1,21,Vanessa Williams
1990,4,-,1,21,Suede
1990,4,-,1,21,Scarlet
1990,3,-,1,21,Loveland ft Rachel McFarlane
1990,3,-,1,21,Elvis Presley
1990,3,-,1,21,Zig & Zag
1990,7,-,2,22,Alanis Morissette
1990,5,-,2,22,Bob Seger & The Silver Bullet Band
1990,6,-,1,22,Corona
1990,6,-,1,22,Simply Red
1990,4,-,1,22,Super Cat ft Jack Radics
1990,4,-,1,22,TLC
1990,4,-,1,22,Megadeth
1990,4,-,1,22,Del Amitri
1990,3,-,1,22,Sean Maguire
1990,3,-,1,22,Terrorvision
1990,3,-,1,22,Lenny Kravitz
1990,3,-,1,22,Oleta Adams
1990,3,-,1,22,Shabba Ranks
1990,3,-,1,22,Loveland ft Rachel McFarlane
1990,3,-,1,22,Jam & Spoon ft Plavka
1990,4,-,1,22,Cliff Richard & Olivia Newton-John
1990,3,-,1,22,Junior Vasquez
1990,3,-,1,22,Luther Vandross
1990,3,-,1,22,2 Unlimited
1990,3,-,1,22,Leftfield ft DJum DJum
1990,3,-,1,22,Dodgy With The Kick Horns
1990,3,-,1,22,Future Sound Of London
1990,3,-,1,22,MN8
1990,5,-,2,23,Bitty McLean
1990,5,-,1,23,Ultimate Kaos
1990,5,-,1,23,The Cranberries
1990,4,-,1,23,Scooter
1990,4,-,1,23,Stevie Wonder
1990,4,-,1,23,Candy Girls ft Sweet Pussy Pauline
1990,3,-,1,23,REM
1990,3,-,1,23,Thunder
1990,3,-,1,23,Incognito
1990,3,-,1,23,Denise Welch
1990,3,-,1,23,Denise Welch
1990,3,-,1,23,Definition Of Sound
1990,3,-,1,23,Mary J Blige
1990,3,-,1,23,R Kelly
1990,3,-,1,23,Naughty By Nature
1990,3,-,1,23,Fluke
1990,3,-,1,23,Clock
1990,3,-,1,23,Morrissey
1990,3,-,1,23,Jodeci
1990,3,-,1,23,Bjork
1990,2,-,1,23,Judy Cheeks
1990,2,-,1,23,Judy Cheeks
1990,2,-,1,23,Shed Seven
1990,2,-,1,23,BMU
1990,2,-,1,23,Ozzy Osbourne
1990,2,-,1,23,Soul For Real
1990,2,-,1,23,Alice In Chains
1990,6,-,1,24,Sophie B Hawkins
1990,5,-,1,24,The Lightning Seeds
1990,4,-,1,24,Drizabone
1990,4,-,1,24,LV
1990,4,-,1,24,LV
1990,4,-,1,24,Jimmy Somerville
1990,4,-,1,24,Reef
1990,4,-,1,24,Mr Roy
1990,3,-,1,24,Everton FC
1990,3,-,1,24,Mark'Oh
1990,3,-,1,24,Lloyd Cole
1990,3,-,1,24,D'Angelo
1990,3,-,1,24,Bassheads
1990,4,-,1,24,Sheryl Crow
1990,3,-,1,24,Verve
1990,3,-,1,24,Lisa Moorish ft George Michael
1990,3,-,1,24,R Kelly
1990,3,-,1,24,Julian Cope
1990,3,-,1,24,Boyz II Men
1990,3,-,1,24,Menswear
1990,2,-,1,24,Soundgarden
1990,2,-,1,24,The Boo Radleys
1990,5,-,1,25,Tina Arena
1990,4,-,1,25,Michael Barrymore
1990,4,-,1,25,Dr Dre
1990,4,-,1,25,Ali Campbell
1990,3,-,1,25,Chemical Brothers
1990,3,-,1,25,The Stone Roses
1990,3,-,1,25,Shut Up & Dance
1990,3,-,1,25,Marc Almond
1990,3,-,1,25,Mory Kante
1990,3,-,1,25,Tony De Vit
1990,3,-,1,25,Therapy?
1990,3,-,1,25,Pearl Jam
1990,3,-,1,25,Echobelly
1990,2,-,1,25,Black Crowes
1990,2,-,1,25,Black Crowes
1990,2,-,1,25,Eurogroove
1990,2,-,1,25,Wild Colour
1990,2,-,1,25,The Boo Radleys
1990,3,-,1,26,Alanis Morissette
1990,3,-,1,26,Boyz II Men
1990,3,-,1,26,Rozalla
1990,3,-,1,26,OT Quartet
1990,2,-,1,26,Tokyo Ghetto Pussy
1990,2,-,1,26,C&C Music Factory
1990,2,-,1,26,C&C Music Factory
1990,2,-,1,26,The Almighty
1990,2,-,1,26,Deep Forest
1990,2,-,1,26,Thunder
1990,2,-,1,26,Therapy?
1990,2,-,1,26,Jam & Spoon ft Plavka
1990,2,-,1,26,Morrissey
1990,2,-,1,26,Tricky
1990,2,-,1,26,Skin
1990,4,-,1,27,Bitty McLean
1990,4,-,1,27,La Bouche
1990,4,-,1,27,Reel 2 Real ft The Mad Stuntman
1990,3,-,1,27,Kenny Thomas
1990,5,-,1,27,Michael Bolton
1990,3,-,1,27,EMF
1990,3,-,1,27,Jon Of The Pleased Wimmin
1990,3,-,1,27,Up Yer Ronson ft Mary Pearce
1990,3,-,1,27,Green Day
1990,2,-,1,27,Police
1990,2,-,1,27,Escrima
1990,2,-,1,27,Van Halen
1990,2,-,1,27,Dana Dawson
1990,2,-,1,27,Faithless
1990,2,-,1,27,Faith No More
1990,2,-,1,27,Happy Clappers
1990,2,-,1,27,Brownstone
1990,4,-,2,28,Duran Duran
1990,4,-,1,28,Frank Bruno
1990,4,-,1,28,Massive Attack
1990,4,-,1,28,Melanie Williams & Joe Roberts
1990,3,-,1,28,Moby
1990,3,-,1,28,Paula Abdul ft Ofra Haza
1990,3,-,1,28,Curtis Stigers
1990,3,-,1,28,Daniel O'Donnell & Mary Duff
1990,3,-,1,28,Roxette
1990,3,-,1,28,Bruce Springsteen
1990,3,-,1,28,Isha-D
1990,3,-,1,28,Guru ft Chaka Khan
1990,3,-,1,28,Tricky
1990,3,-,1,28,Todd Terry Project
1990,2,-,1,28,Belly
1990,2,-,1,28,Gems For Jem
1990,2,-,1,28,BT ft Vincent Covello
1990,2,-,1,28,99th Floor Elevators ft Tony De Vit
1990,2,-,1,28,Verve
1990,2,-,1,28,Foo Fighters
1990,2,-,1,28,Shamen
1990,2,-,1,28,Wildhearts
1990,5,-,1,29,Blessid Union Of Souls
1990,4,-,1,29,Mica Paris
1990,3,-,1,29,Go-Go's
1990,3,-,1,29,Finn
1990,3,-,1,29,Gigolo Aunts
1990,3,-,1,29,Gun
1990,4,-,1,29,Let Loose
1990,3,-,1,29,Rolling Stones
1990,3,-,1,29,Tina Arena
1990,3,-,1,29,Garbage
1990,3,-,1,29,New Power Generation
1990,2,-,1,29,Tyrrel Corporation
1990,2,-,1,29,Glam Metal Detectives
1990,2,-,1,29,10CC
1990,2,-,1,29,Eurogroove
1990,2,-,1,29,Marillion
1990,2,-,1,29,Warren G
1990,2,-,1,29,PJ Harvey
1990,2,-,1,29,Billie Ray Martin
1990,2,-,1,29,The Original
1990,2,-,1,29,Red Hot Chili Peppers
1990,2,-,1,29,Apache Indian & Tim Dog
1990,4,-,1,30,Dodgy
1990,4,-,1,30,Crash Test Dummies
1990,4,-,1,30,Rappin' 4-Tay ft The Spinners
1990,3,-,1,30,Thunder
1990,4,-,1,30,Jinny
1990,4,-,1,30,Ali & Kibibi Campbell
1990,4,-,1,30,Size 9
1990,3,-,1,30,Soul Asylum
1990,3,-,1,30,Green Day
1990,3,-,1,30,E'voke
1990,3,-,1,30,Judy Cheeks
1990,3,-,1,30,Judy Cheeks
1990,2,-,1,30,Live
1990,2,-,1,30,Shara Nelson
1990,2,-,1,30,Shane McGowan & Sinéad O'Connor
1990,2,-,1,30,Faithless
1990,2,-,1,30,Grace
1990,2,-,1,30,Spiritualised Electric Mainline
1990,3,-,1,31,Luther Vandross
1990,2,-,1,31,49ers ft Ann Marie Smith
1990,5,-,1,31,Dorothy
1990,3,-,1,31,The Original
1990,3,-,1,31,Wildhearts
1990,3,-,1,31,Wildhearts
1990,3,-,1,31,Annie Lennox
1990,3,-,1,31,Tears For Fears
1990,3,-,1,31,Jim Carrey
1990,3,-,1,31,Groove Theory
1990,3,-,1,31,Yosh presents Lovedeejay Akemi
1990,3,-,1,31,Just Luis
1990,2,-,1,31,Thunder
1990,2,-,1,31,Eurogroove
1990,2,-,1,31,Black Box
1990,2,-,1,31,The The
1990,2,-,1,31,Apache Indian ft Frankie Paul
1990,2,-,1,31,Red Hot Chili Peppers
1990,2,-,1,31,Charlatans
1990,2,-,1,31,China Black
1990,2,-,1,31,Anticappella
1990,2,-,1,31,Amos
1990,2,-,1,31,The Bluetones
1990,2,-,1,31,Motiv 8
1990,2,-,1,31,Blondie
1990,4,-,2,32,Diana Ross
1990,5,-,1,32,Sparks
1990,4,-,1,32,M People
1990,3,-,1,32,Faith No More
1990,3,-,1,32,Adam Ant
1990,3,-,1,32,Monica
1990,3,-,1,32,Eusebe
1990,3,-,1,32,Charlatans
1990,3,-,1,32,Charlatans
1990,3,-,1,32,Fluke
1990,2,-,1,32,Whitehead Brothers
1990,2,-,1,32,Aaliyah
1990,2,-,1,32,Westbam
1990,2,-,1,32,Quartz Lock ft Lonnie Gordon
1990,2,-,1,32,Bone Thugs-N-Harmony
1990,2,-,1,32,Rollo Goes Mystic
1990,2,-,1,32,Grid
1990,2,-,1,32,Del Amitri
1990,2,-,1,32,Gene
1990,4,-,2,33,Sheryl Crow
1990,5,-,1,33,Mike & The Mechanics
1990,4,-,1,33,Jimmy Nail
1990,4,-,1,33,Adina Howard
1990,4,-,1,33,Beverley Knight
1990,3,-,1,33,Suggs
1990,3,-,1,33,Technocat ft Tom Wilson
1990,3,-,1,33,Steve Harley & Cockney Rebel
1990,3,-,1,33,Kingmaker
1990,3,-,1,33,Sleeper
1990,3,-,1,33,Sheryl Crow
1990,2,-,1,33,Prince
1990,2,-,1,33,Bob Dylan
1990,2,-,1,33,Van Halen
1990,2,-,1,33,Aaliyah
1990,2,-,1,33,Prizna ft Demolition Man
1990,2,-,1,33,All-4-One
1990,2,-,1,33,Double Dee ft Dany
1990,2,-,1,33,Ned's Atomic Dustbin
1990,2,-,1,33,AC/DC
1990,2,-,1,33,EYC
1990,2,-,1,33,Aaliyah
1990,3,-,2,34,Carter The Unstoppable Sex Machine
1990,3,-,1,34,The Cardigans
1990,3,-,1,34,Lighthouse Family
1990,3,-,1,34,Tricky
1990,3,-,1,34,Deborah Cox
1990,3,-,1,34,Siouxsie & The Banshees
1990,3,-,1,34,Wildchild
1990,3,-,1,34,Rockford Files
1990,2,-,1,34,CB Milton
1990,2,-,1,34,Notorious BIG
1990,2,-,1,34,Notorious BIG
1990,2,-,1,34,CJ Lewis
1990,2,-,1,34,Donna Allen
1990,2,-,1,34,Frankie Knuckles ft Adeva
1990,2,-,1,34,Pearl Jam
1990,2,-,1,34,Xscape
1990,2,-,1,34,Teenage Fanclub
1990,2,-,1,34,Black Crowes
1990,2,-,1,34,Guru
1990,2,-,1,34,Status Quo
1990,2,-,1,34,Itty Bitty Boozy Woozy
1990,2,-,1,34,BT
1990,2,-,1,34,Moby
1990,2,-,1,34,PJ Harvey
1990,4,-,1,35,Mary Kiani
1990,4,-,1,35,Mary Kiani
1990,3,-,1,35,Aswad
1990,3,-,1,35,Coronation Street Cast
1990,3,-,1,35,Amanda Barrie & Johnny Briggs
1990,3,-,1,35,The Cardigans
1990,3,-,1,35,Verve
1990,2,-,1,35,Weezer
1990,2,-,1,35,Carter The Unstoppable Sex Machine
1990,2,-,1,35,Mary Chapin Carpenter
1990,2,-,1,35,Thelma Houston
1990,2,-,1,35,Hyperlogic
1990,2,-,1,35,Apollo 440
1990,2,-,1,35,David Bowie
1990,2,-,1,35,Belly
1990,4,-,1,36,Mr Blobby
1990,3,-,1,36,Garth Brooks
1990,3,-,1,36,Garth Brooks
1990,6,-,1,36,Brandy
1990,3,-,1,36,Shampoo
1990,3,-,1,36,DJ Scott ft Lorna B
1990,3,-,1,36,Squeeze
1990,3,-,1,36,Diana Ross
1990,3,-,1,36,Those 2 Girls
1990,2,-,1,36,Smooth
1990,2,-,1,36,Shiva
1990,2,-,1,36,Ultra High
1990,2,-,1,36,Sparks
1990,2,-,1,36,Rhythm On The Loose
1990,2,-,1,36,Barry White
1990,2,-,1,36,Frankie Knuckles ft Adeva
1990,2,-,1,36,Sharada House Gang
1990,2,-,1,36,Escrima
1990,2,-,1,36,Hed Boys
1990,2,-,1,36,Human League
1990,2,-,1,36,Morrissey
1990,3,-,1,37,Offspring
1990,3,-,1,37,Joshua Kadison
1990,3,-,1,37,Dubstar
1990,3,-,1,37,Blair
1990,3,-,1,37,Pauline Henry
1990,3,-,1,37,Sacred Spirit
1990,3,-,1,37,The Boo Radleys
1990,2,-,1,37,Vanessa-Mae
1990,2,-,1,37,Cyndi Lauper
1990,2,-,1,37,Secret Life
1990,2,-,1,37,Elevatorman
1990,2,-,1,37,Lovehappy
1990,2,-,1,37,DJ Scott ft Lorna B
1990,2,-,1,37,Blind Melon
1990,2,-,1,37,Weezer
1990,2,-,1,37,MC Spy-D & Friends
1990,2,-,1,37,Inspiral Carpets
1990,2,-,1,37,Crystal Waters
1990,2,-,1,37,Marion
1990,4,-,1,38,Charles & Eddie
1990,3,-,1,38,Brand New Heavies
1990,2,-,1,38,Runrig
1990,2,-,1,38,Paris
1990,2,-,1,38,ASHA
1990,2,-,1,38,Oleta Adams
1990,2,-,1,38,Winx
1990,2,-,1,38,Love To Infinity
1990,2,-,1,38,The Orb
1990,2,-,1,38,Loveland ft Rachel McFarlane
1990,2,-,1,38,PJ Harvey
1990,1,-,1,38,Strike
1990,2,-,1,39,Goldie
1990,2,-,1,39,Blackstreet
1990,2,-,1,39,Ugly Kid Joe
1990,2,-,1,39,EVE
1990,2,-,1,39,Mark Morrison
1990,2,-,1,39,David Bowie
1990,2,-,1,39,David Bowie
1990,2,-,1,39,Cyndi Lauper
1990,2,-,1,39,Spirits
1990,2,-,1,39,Haddaway
1990,2,-,1,39,Gun
1990,4,-,1,40,Shawn Colvin with Mary Chapin Carpenter
1990,3,-,1,40,Queensrÿche
1990,3,-,1,40,Gemini
1990,3,-,1,40,Motiv 8 & Kym Mazelle
1990,3,-,1,40,Dubstar
1990,2,-,1,40,Jazzy Jeff & Fresh Prince
1990,2,-,1,40,Sunscreem
1990,2,-,1,40,Skunk Anansie
1990,2,-,1,40,Joanne Farrell
1990,2,-,1,40,Mrs Wood
1990,2,-,1,40,Disco Citizens
1990,2,-,1,40,Sister Bliss With Colette
1990,2,-,1,40,Teenage Fanclub
1990,2,-,1,40,Matt Goss
1990,2,-,1,40,Whitehead Brothers
1990,2,-,1,40,Runrig
1990,2,-,1,40,D'Bora
1990,2,-,1,40,Queensrÿche
1990,1,-,1,40,Alysha Warren
1990,1,-,1,40,D:Ream
1990,5,-,1,41,Dionne Farris
1990,3,-,1,41,QFX
1990,3,-,1,41,Basia
1990,3,-,1,41,Goldie
1990,2,-,1,41,Vanessa Williams
1990,2,-,1,41,Carol Bailey
1990,2,-,1,41,Scarface ft Ice Cube
1990,2,-,1,41,Bad Religion
1990,2,-,1,41,Vanessa-Mae
1990,2,-,1,41,Portrait
1990,2,-,1,41,EYC
1990,2,-,1,41,Skunk Anansie
1990,2,-,1,41,Hi-Lux
1990,2,-,1,41,X-Static
1990,2,-,1,41,Kingmaker
1990,2,-,1,41,Finn
1990,2,-,1,41,Northern Uproar
1990,2,-,1,41,Northern Uproar
1990,2,-,1,41,Jimmy Somerville
1990,1,-,1,41,Marc Almond
1990,4,-,2,42,Lisa Moorish
1990,4,-,1,42,Michael Ball
1990,3,-,1,42,Incognito
1990,3,-,1,42,Backstreet Boys
1990,3,-,1,42,Kirsty MacColl
1990,2,-,1,42,Nicki French
1990,2,-,1,42,C&C Music Factory
1990,2,-,1,42,Utah Saints
1990,2,-,1,42,Honeycrack
1990,2,-,1,42,Roachford
1990,2,-,1,42,Faith Evans
1990,2,-,1,42,Morrissey
1990,2,-,1,42,Raja-Nee
1990,2,-,1,42,Lovestation
1990,2,-,1,42,Nomad
1990,1,-,1,42,Eggs On Legs
1990,1,-,1,42,Salad
1990,2,-,1,43,Luther Vandross
1990,2,-,1,43,Michael Jackson & Janet Jackson
1990,2,-,1,43,La Bouche
1990,2,-,1,43,Total ft The Notorious BIG
1990,2,-,1,43,Pharao
1990,2,-,1,43,Machine Head
1990,2,-,1,43,Offspring
1990,2,-,1,43,Martin Joseph
1990,2,-,1,43,Eve Gallagher
1990,2,-,1,43,Rio & Mars
1990,2,-,1,43,Sphinx
1990,2,-,1,43,Kim Wilde
1990,1,-,1,43,2 In A Room
1990,1,-,1,43,Sheryl Crow
1990,3,-,1,44,Bruce Springsteen
1990,3,-,1,44,Dusty Springfield & Daryl Hall
1990,3,-,1,44,Oasis
1990,2,-,1,44,Marc Almond
1990,2,-,1,44,Jon Secada
1990,2,-,1,44,West End
1990,2,-,1,44,Annie Lennox ft Paul Simon
1990,2,-,1,44,MK ft Alana
1990,2,-,1,44,Masters At Work
1990,2,-,1,44,Alison Moyet
1990,2,-,1,44,Praxis ft Kathy Brown
1990,2,-,1,44,Roxette
1990,2,-,1,44,Squeeze
1990,2,-,1,44,Tony De Vit
1990,1,-,1,44,Reese Project
1990,1,-,1,44,Elevatorman
1990,1,-,1,44,Extreme
1990,1,-,1,44,Sin With Sebastian
1990,1,-,1,44,Snap! ft Summer
1990,3,-,1,45,4mandu
1990,2,-,1,45,John Lee Hooker
1990,2,-,1,45,Bob Seger & The Silver Bullet Band
1990,2,-,1,45,Lavinia Jones
1990,2,-,1,45,Boy George
1990,2,-,1,45,Dr Dre & Ice Cube
1990,2,-,1,45,Robert Palmer
1990,2,-,1,45,E-Rotic
1990,2,-,1,45,Lisa Loeb & Nine Stories
1990,2,-,1,45,Dave Clarke
1990,2,-,1,45,Joe T Vannelli
1990,1,-,1,45,Bally Sagoo
1990,1,-,1,45,Bump
1990,3,-,1,46,Artemesia
1990,2,-,1,46,Amy Grant With Vince Gill
1990,2,-,1,46,Nush
1990,2,-,1,46,Duke Baysee
1990,2,-,1,46,Shabba Ranks ft Mykal Rose
1990,1,-,1,46,Smooth
1990,1,-,1,46,Ann-Marie Smith
1990,1,-,1,46,Method Man
1990,1,-,1,46,Skunk Anansie
1990,1,-,1,46,Heavy Stereo
1990,1,-,1,46,Heavy Stereo
1990,1,-,1,46,Barbara Tucker
1990,1,-,1,46,Tony Di Bart
1990,5,-,1,47,Ladysmith Black Mambazo ft PJ Powers
1990,2,-,1,47,Slamm
1990,2,-,1,47,Sunscreem
1990,2,-,1,47,Moist
1990,2,-,1,47,Liquid
1990,2,-,1,47,Nick Heyward
1990,1,-,1,47,Jodie
1990,1,-,1,47,Sox
1990,4,-,1,48,Live
1990,3,-,1,48,20 Fingers ft Roula
1990,2,-,1,48,Adam Ant
1990,2,-,1,48,Adiemus
1990,2,-,1,48,Skid Row
1990,2,-,1,48,Gary Moore
1990,1,-,1,48,Live
1990,1,-,1,48,2 In A Tank
1990,1,-,1,48,Soundstation
1990,1,-,1,48,Fever ft Tippa Irie
1990,1,-,1,48,Kim English
1990,2,-,1,49,Spearhead
1990,2,-,1,49,Soundman & Don Lloydie with Elisabeth Troy
1990,2,-,1,49,Dreadzone
1990,2,-,1,49,Cut 'N' Move
1990,2,-,1,49,Dance Floor Virus
1990,2,-,1,49,Dreadzone
1990,2,-,1,49,DJ Bobo
1990,1,-,1,49,Tinman
1990,1,-,1,49,Menswear
1990,1,-,1,49,Dan Hartman ft Loleatta Holloway
1990,1,-,1,49,Monster Magnet
1990,1,-,1,49,Urban Shakedown ft D BO General
1990,1,-,1,49,Mr Roy
1990,1,-,1,49,Aphex Twin
1990,3,-,1,50,Oasis
1990,3,-,1,50,Hootie & The Blowfish
1990,2,-,1,50,Patra
1990,2,-,1,50,Boy George
1990,2,-,1,50,Bonnie Raitt ft Bryan Adams
1990,2,-,1,50,Gary Glitter
1990,2,-,1,50,Moist
1990,1,-,1,50,The Osmonds
1990,1,-,1,50,Space 2000
1990,1,-,1,50,Coming Out Crew
1990,1,-,1,50,Salad
1990,1,-,1,50,Sharon Forrester
1990,1,-,1,50,Slayer
1990,1,-,1,50,Circuit
1990,1,-,1,50,Public Enemy
1990,1,-,1,50,Garbage
1990,1,-,1,50,Staxx ft Carol Leeming
1990,4,-,2,51,Jon Secada ft Shanice
1990,4,-,1,51,Mike & The Mechanics
1990,2,-,1,51,Biosphere
1990,2,-,1,51,Greed ft Ricardo Da Force
1990,2,-,1,51,Tenor Fly
1990,2,-,1,51,White Zombie
1990,2,-,1,51,JPac
1990,2,-,1,51,The Wannadies
1990,2,-,1,51,Various Artists
1990,2,-,1,51,Seal
1990,2,-,1,51,Seal
1990,1,-,1,51,EMF
1990,1,-,1,51,Mary Jane Girls
1990,1,-,1,51,Sinéad O'Connor
1990,1,-,1,51,Fire Island
1990,1,-,1,51,Nolans
1990,1,-,1,51,Mike Oldfield
1990,1,-,1,51,TWA
1990,1,-,1,51,Rampage
1990,1,-,1,51,Tindersticks
1990,1,-,1,51,Whipping Boy
1990,3,-,1,52,Oasis
1990,2,-,1,52,Oasis
1990,2,-,1,52,Underworld
1990,1,-,1,52,Lizzy Mack
1990,1,-,1,52,Bob Seger & The Silver Bullet Band
1990,1,-,1,52,Shawn Colvin
1990,1,-,1,52,Kim English
1990,1,-,1,52,Soul Asylum
1990,1,-,1,52,Vanessa Williams
1990,3,-,1,53,Oasis
1990,2,-,1,53,Peter Andre
1990,2,-,1,53,Rhythm Factor
1990,2,-,1,53,Youssou N'Dour
1990,1,-,1,53,Bomb The Bass ft Carlton
1990,1,-,1,53,Morten Harket
1990,1,-,1,53,Orbital ft Therapy?
1990,1,-,1,53,Orbital ft Therapy?
1990,1,-,1,53,Teenage Fanclub
1990,1,-,1,53,Mack Vibe ft Jacqueline
1990,1,-,1,53,KD Lang
1990,1,-,1,53,Whale
1990,1,-,1,53,Sleazesisters ft Vikki Shepard
1990,1,-,1,53,Marion
1990,1,-,1,53,Diva
1990,1,-,1,53,Loveland ft Rachel McFarlane
1990,1,-,1,53,E-Type
1990,2,-,1,54,Lenny Kravitz
1990,2,-,1,54,Jeff Buckley
1990,2,-,1,54,Electrafixion
1990,2,-,1,54,Chupito
1990,1,-,1,54,Kathy Sledge
1990,1,-,1,54,Party Faithful
1990,1,-,1,54,Amos
1990,1,-,1,54,Craig Mack
1990,1,-,1,54,Terri Symon
1990,1,-,1,54,Killing Joke
1990,1,-,1,54,Scarlet
1990,1,-,1,54,Van Morrison
1990,1,-,1,54,Bomb The Bass
1990,1,-,1,54,740 Boyz
1990,1,-,1,54,Truce
1990,1,-,1,54,Backstreet Boys
1990,1,-,1,54,For Real
1990,2,-,1,55,Anthony Way
1990,2,-,1,55,Oui 3
1990,2,-,1,55,Scarface
1990,2,-,1,55,Bitty McLean
1990,1,-,1,55,Nicki French
1990,1,-,1,55,Beverley Knight
1990,1,-,1,55,Space Baby
1990,1,-,1,55,One Tribe ft Roger
1990,1,-,1,55,Spearhead
1990,1,-,1,55,dEUS
1990,1,-,1,55,Londonbeat
1990,1,-,1,55,Evolution
1990,1,-,1,55,Spaghetti Surfers
1990,1,-,1,55,Rednex
1990,2,-,1,56,Blackstreet
1990,2,-,1,56,Dreadzone
1990,2,-,1,56,Newton
1990,1,-,1,56,Quivver
1990,1,-,1,56,Mike Scott
1990,1,-,1,56,Maxx
1990,1,-,1,56,Rod Stewart
1990,1,-,1,56,Clubhouse ft Carl
1990,1,-,1,56,Boy George
1990,1,-,1,56,Rancid
1990,1,-,1,56,Blameless
1990,1,-,1,56,Dance 2 Trance
1990,2,-,1,57,Pauline Henry
1990,2,-,1,57,Lippy Lou
1990,1,-,1,57,Njoi
1990,1,-,1,57,Ash
1990,1,-,1,57,Eve Gallagher
1990,1,-,1,57,Bryan Ferry
1990,1,-,1,57,Hammer ft Deion Sanders
1990,1,-,1,57,Outrage
1990,1,-,1,57,Marion
1990,1,-,1,57,Terence Trent D'Arby
1990,1,-,1,57,Curtis Stigers
1990,2,-,1,58,Kirsty MacColl
1990,2,-,1,58,PM Dawn
1990,2,-,1,58,PM Dawn
1990,1,-,1,58,Real McCoy
1990,1,-,1,58,Monster Magnet
1990,1,-,1,58,Captain Hollywood Project
1990,1,-,1,58,Louchie Lou & Michie One
1990,1,-,1,58,Aswad
1990,1,-,1,58,D'Influence
1990,1,-,1,58,Electrafixion
1990,1,-,1,58,Hi-Lux
1990,1,-,1,58,Hi-Lux
1990,1,-,1,58,Tindersticks
1990,1,-,1,58,Taylor Dayne
1990,1,-,1,58,Wayne Marshall
1990,1,-,1,58,Ronni Simon
1990,1,-,1,58,Horace Brown
1990,2,-,1,59,Roy Wood Big Band
1990,2,-,1,59,Silverchair
1990,1,-,1,59,Definition Of Sound
1990,1,-,1,59,Luscious Jackson
1990,1,-,1,59,Pamela Fernandez
1990,1,-,1,59,Pamela Fernandez
1990,1,-,1,59,Red Raw ft 007
1990,1,-,1,59,Cocteau Twins
1990,1,-,1,59,Urban Cookie Collective
1990,1,-,1,59,Swing & Dr Alban
1990,1,-,1,59,Cocteau Twins
1990,1,-,1,59,DJ Shadow
1990,1,-,1,60,Sid Owen & Patsy Palmer
1990,1,-,1,60,Mike Scott
1990,1,-,1,60,Swing 52
1990,1,-,1,60,Credit To The Nation
1990,1,-,1,60,Paradise Lost
1990,1,-,1,60,Intastella
1990,1,-,1,60,Chris De Burgh
1990,1,-,1,60,Vybe
1990,2,-,1,61,Lighthouse Family
1990,1,-,1,61,Earthling
1990,1,-,1,61,Georgie Porgie
1990,1,-,1,61,Portrait
1990,1,-,1,61,Jesus & Mary Chain
1990,1,-,1,61,Longpigs
1990,1,-,1,61,Senseless Things
1990,1,-,1,61,Seb
1990,1,-,1,61,The Amps
1990,1,-,1,61,Tri
1990,1,-,1,61,88.3 ft Lisa May
1990,2,-,1,62,Dreamhouse
1990,2,-,1,62,Benz
1990,1,-,1,62,Uno Clio ft Martine McCutcheon
1990,1,-,1,62,Smiths
1990,1,-,1,62,Nuttin' Nyce
1990,1,-,1,62,CB Milton
1990,1,-,1,62,Tabernacle
1990,1,-,1,62,Teenage Fanclub
1990,1,-,1,62,Terry Hall
1990,1,-,1,62,Chrissy Ward
1990,1,-,1,62,Virus
1990,1,-,1,62,Jaki Graham
1990,1,-,1,63,Martine Girault
1990,1,-,1,63,Notorious B.I.G.
1990,1,-,1,63,Fish ft Sam Brown
1990,1,-,1,63,JTQ ft Alison Limerick
1990,1,-,1,63,Taylor Dayne
1990,1,-,1,63,Rappin' 4-Tay
1990,2,-,1,64,Nick Howard
1990,2,-,1,64,Tanita Tikaram
1990,1,-,1,64,Headswim
1990,1,-,1,64,Toto
1990,1,-,1,64,Shades Of Love
1990,1,-,1,64,Hunter ft Ruby Turner
1990,1,-,1,64,Gravediggaz
1990,1,-,1,64,Siouxsie & The Banshees
1990,1,-,1,64,Ned's Atomic Dustbin
1990,1,-,1,64,Phillip Leo
1990,1,-,1,64,Peter Andre
1990,1,-,1,64,Mone
1990,2,-,1,65,Craig McLachlan & The Culprits
1990,1,-,1,65,Marco Polo
1990,1,-,1,65,Cabana
1990,1,-,1,65,Jimmy Nail
1990,1,-,1,65,Capercaillie
